u,v,key,osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,access,junction,bridge,tunnel
1486127380,7221536327,0,41194550,Wainwright Drive,residential,False,True,232.261,"LINESTRING (-8515421.161399525 4719657.16814014, -8515452.208405508 4719673.5803582305, -8515482.197876327 4719698.055521647, -8515593.439443478 4719788.838987326, -8515628.2156524 4719818.656355964, -8515642.542470867 4719848.2160241185, -8515640.594379775 4719850.593404275)",,,,,,no,
1486127380,8390795753,0,437649001,Vandergrift Road,residential,False,False,193.852,"LINESTRING (-8515421.161399525 4719657.16814014, -8515394.422457837 4719678.9222115595, -8515363.965445155 4719701.6072179135, -8515336.202364152 4719712.36256379, -8515309.61926975 4719734.460467355, -8515287.867441248 4719759.093313586, -8515262.152638875 4719788.208842154, -8515233.398814404 4719817.682492396)",,,,,,no,
10245603663,102563660,0,50319297,Compromise Street,secondary,False,False,36.525,"LINESTRING (-8514412.4620976 4718213.684300721, -8514431.030188663 4718256.899910129)",,,,,,no,
10245603663,102576071,0,50319297,Compromise Street,secondary,False,True,35.524,"LINESTRING (-8514412.4620976 4718213.684300721, -8514394.394944243 4718171.657368815)",,,,,,no,
3158507895,102589402,0,11509199,Saint Johns Street,residential,False,False,86.786,"LINESTRING (-8515127.044172902 4718960.618569922, -8515211.847360987 4719033.423296298)",,,,,,no,
3158507895,3158666142,0,11509199,Saint Johns Street,residential,False,True,142.135,"LINESTRING (-8515127.044172902 4718960.618569922, -8514988.418011015 4718848.419548079, -8514984.811259514 4718845.397996184)",,,,,,no,
3158507919,3158507933,0,43931120,King George Street,secondary,False,False,77.496,"LINESTRING (-8514863.740181327 4719164.871233895, -8514940.895720396 4719228.1828052765)",2,MD 450,25 mph,,,no,
3158507919,102562636,0,43931120,King George Street,secondary,False,True,8.044,"LINESTRING (-8514863.740181327 4719164.871233895, -8514855.23537223 4719158.956827717)",2,MD 450,25 mph,,,no,
3158507933,3158507937,0,43931120,King George Street,secondary,False,False,61.562,"LINESTRING (-8514940.895720396 4719228.1828052765, -8515002.433134906 4719278.176456195)",2,MD 450,25 mph,,,no,
3158507933,3158507919,0,43931120,King George Street,secondary,False,True,77.496,"LINESTRING (-8514940.895720396 4719228.1828052765, -8514863.740181327 4719164.871233895)",2,MD 450,25 mph,,,no,
3158507937,3148256782,0,43931120,King George Street,secondary,False,False,238.296,"LINESTRING (-8515002.433134906 4719278.176456195, -8515238.541774878 4719474.243881194)",2,MD 450,25 mph,,,no,
3158507937,3158507933,0,43931120,King George Street,secondary,False,True,61.562,"LINESTRING (-8515002.433134906 4719278.176456195, -8514940.895720396 4719228.1828052765)",2,MD 450,25 mph,,,no,
102564288,102562800,0,11512063,Granada Avenue,residential,False,False,84.57,"LINESTRING (-8515939.44268476 4717675.580903871, -8516038.917781733 4717631.265252232)",,,,,,no,
102564288,102622198,0,11519668,Monticello Avenue,residential,False,False,45.053,"LINESTRING (-8515939.44268476 4717675.580903871, -8515962.530347152 4717728.802897184)",,,,,,no,
102597243,10759362319,0,11517306,Phythian Road,residential,False,True,21.814,"LINESTRING (-8515071.417823352 4720005.697181834, -8515094.494353792 4720021.723275279)",,,,,,no,
102597243,102554613,0,"[11509752, 11509754]",Longshaw Road,residential,False,"[False, True]",255.887,"LINESTRING (-8515071.417823352 4720005.697181834, -8515032.344682083 4720054.634849569, -8515064.40469543 4720081.287860749, -8515237.751406495 4720225.152314817)",,,,,,no,
102597243,102581993,0,11517306,Phythian Road,residential,False,False,92.121,"LINESTRING (-8515071.417823352 4720005.697181834, -8515042.419095999 4719985.689663734, -8515023.995720273 4719968.589497027, -8514995.453402834 4719950.415230865, -8514984.844655361 4719937.898064133, -8514980.926209286 4719930.880437374)",,,,,,no,
6495077016,3583517825,0,352595209,Ridgely Avenue,residential,False,False,57.043,"LINESTRING (-8516074.15040057 4719858.412983903, -8516074.673602177 4719865.273023011, -8516076.499241825 4719896.952428758, -8516078.714499693 4719931.739738348)",,,,,,no,
6495077016,6496830115,0,352595209,Ridgely Avenue,residential,False,True,60.539,"LINESTRING (-8516074.15040057 4719858.412983903, -8516073.849837944 4719854.445907038, -8516061.237339638 4719806.454425056, -8516057.441345 4719782.38000116)",,,,,,no,
9898623652,102631414,0,11514938,School Street,residential,True,False,12.034,"LINESTRING (-8515001.253148304 4718606.383205947, -8514986.202753149 4718610.077717979)",,,,,,no,
9898623654,1304022800,0,115397810,School Street,residential,True,False,24.127,"LINESTRING (-8515001.408995591 4718620.201833428, -8515006.217997592 4718614.574141414, -8515017.238627182 4718607.313993737, -8515027.368700845 4718604.664828718)",,,,,,no,
9898623661,102582125,0,115391770,North Street,residential,False,False,4.771,"LINESTRING (-8514940.339122942 4718731.668010461, -8514939.081212696 4718725.653617116)",2,,,,,no,
9898623661,1303929720,0,115391770,North Street,residential,False,True,71.512,"LINESTRING (-8514940.339122942 4718731.668010461, -8514959.263436377 4718821.798418055)",2,,,,,no,
6495077042,639282744,0,50320187,Roscoe Rowe Boulevard,primary,True,False,271.452,"LINESTRING (-8515980.820139488 4719609.936617137, -8516001.158210456 4719626.334437513, -8516063.942403264 4719676.5878356295, -8516157.695678411 4719747.650489783, -8516236.710252976 4719809.3330482785, -8516239.79380287 4719811.739062344, -8516256.558518184 4719824.843256121)",2,MD 70,,,,no,
6495077044,102645118,0,192889419,Roscoe Rowe Boulevard,primary,True,False,8.503,"LINESTRING (-8515994.23413813 4719594.398095666, -8515985.662537338 4719587.581203438)",2,MD 70,,,,no,
2286912254,102554613,0,11509752,Longshaw Road,residential,False,False,14.573,"LINESTRING (-8515251.232196828 4720238.214076654, -8515237.751406495 4720225.152314817)",,,,,,no,
2286912254,102591775,0,824427029,Baltimore Annapolis Boulevard,primary,False,True,39.324,"LINESTRING (-8515251.232196828 4720238.214076654, -8515292.164373593 4720208.381151875)",2,MD 450,,,,no,
2286912254,2286912259,0,824427029,Baltimore Annapolis Boulevard,primary,False,False,119.894,"LINESTRING (-8515251.232196828 4720238.214076654, -8515160.384360394 4720311.300100638, -8515130.43941737 4720334.416189694)",2,MD 450,,,,no,
2286912259,102635911,0,11517728,Ramsey Road,residential,False,True,339.038,"LINESTRING (-8515130.43941737 4720334.416189694, -8515116.713724155 4720325.894453083, -8515104.702351099 4720320.709803389, -8515097.68922318 4720321.49752624, -8515076.304748997 4720333.155831558, -8515067.677488461 4720336.492916508, -8515059.384186396 4720338.097009235, -8515036.841989512 4720343.210056495, -8515029.773201846 4720345.687808617, -8515019.954822756 4720351.31646164, -8515005.438761158 4720369.362545844, -8514987.27142026 4720366.770209549, -8514978.132090066 4720366.240284532, -8514968.302579029 4720369.205000525, -8514960.666061962 4720373.258212681, -8514935.708232125 4720391.776972938, -8514928.606048612 4720393.051660698, -8514920.991795443 4720389.241920232, -8514891.737033263 4720364.292452275, -8514875.495519554 4720346.031543063, -8514859.242873898 4720321.998804448, -8514848.422619393 4720302.534905933, -8514839.327816997 4720279.519144802, -8514835.29805143 4720261.559153436, -8514835.008620754 4720250.488137928, -8514852.808607332 4720224.33595526)",,,,,,no,
2286912259,2286912254,0,824427029,Baltimore Annapolis Boulevard,primary,False,True,119.894,"LINESTRING (-8515130.43941737 4720334.416189694, -8515160.384360394 4720311.300100638, -8515251.232196828 4720238.214076654)",2,MD 450,,,,no,
10245669636,4699361904,0,50319305,Compromise Street,secondary,True,False,28.384,"LINESTRING (-8514515.588473871 4718419.139080105, -8514501.33957905 4718414.413630687, -8514494.649277654 4718409.172680268, -8514491.42101242 4718405.048655615, -8514487.591621937 4718398.246882508)",,,,,,no,
7308543060,102584600,0,396308142,South Street,residential,True,False,91.832,"LINESTRING (-8515146.168861419 4718524.288059161, -8515134.3022037 4718406.623803723)",,,,,,no,
11485643862,11485643864,0,11513597,Madison Place,residential,False,False,26.151,"LINESTRING (-8516060.101880832 4718413.56877784, -8516072.70324719 4718444.799740858)",,,,,,no,
11485643862,102607817,0,11513597,Madison Place,residential,False,True,29.855,"LINESTRING (-8516060.101880832 4718413.56877784, -8516046.008833297 4718377.798632093)",,,,,,no,
11485643864,11485643862,0,11513597,Madison Place,residential,False,True,26.151,"LINESTRING (-8516072.70324719 4718444.799740858, -8516060.101880832 4718413.56877784)",,,,,,no,
11485643864,102607361,0,11513597,Madison Place,residential,False,False,123.274,"LINESTRING (-8516072.70324719 4718444.799740858, -8516109.538866693 4718538.63640423, -8516130.5893824 4718592.621876468)",,,,,,no,
7611024585,102584606,0,11508366,Perry Circle,residential,False,False,25.673000000000002,"LINESTRING (-8515509.549075216 4720128.235140606, -8515500.688043749 4720111.850830318, -8515493.719443625 4720099.204566974)",,,,,,no,
7611024585,3814033151,0,11508366,Perry Circle,residential,False,True,214.82899999999998,"LINESTRING (-8515509.549075216 4720128.235140606, -8515510.528686734 4720130.054029832, -8515522.172705472 4720141.311099544, -8515537.66837859 4720147.140146917, -8515553.464614334 4720146.953961076, -8515565.253348408 4720143.230244991, -8515577.498492396 4720134.064180458, -8515616.549369765 4720093.719273056, -8515668.157085698 4720039.324795845, -8515682.929182125 4720033.624706912, -8515699.504654305 4720033.954108949, -8515708.27663018 4720040.069531319, -8515714.66636895 4720049.350085661, -8515718.095009267 4720061.810102536)",,,,,,no,
3812721913,102559048,0,11508219,Santee Road,residential,False,False,80.728,"LINESTRING (-8513910.589305308 4719310.140443551, -8513830.984737441 4719243.26250272)",,,,private,,no,
3812721913,3812721933,0,11508219,Santee Road,residential,False,True,18.07,"LINESTRING (-8513910.589305308 4719310.140443551, -8513928.400423834 4719325.1200171085)",,,,private,,no,
3812721915,102636918,0,11516056,Northeast Arcade Road,residential,False,False,88.905,"LINESTRING (-8514017.133189946 4719188.886908959, -8513928.433819683 4719116.482041122)",,,,private,,no,
3812721915,3812721929,0,11516056,Northeast Arcade Road,residential,False,True,14.927,"LINESTRING (-8514017.133189946 4719188.886908959, -8514032.09452951 4719200.959210752)",,,,private,,no,
3812721929,3812721915,0,11516056,Northeast Arcade Road,residential,False,False,14.927,"LINESTRING (-8514032.09452951 4719200.959210752, -8514017.133189946 4719188.886908959)",,,,private,,no,
3812721933,3812721913,0,11508219,Santee Road,residential,False,False,18.07,"LINESTRING (-8513928.400423834 4719325.1200171085, -8513910.589305308 4719310.140443551)",,,,private,,no,
3812721933,102555936,0,11508219,Santee Road,residential,False,True,17.701,"LINESTRING (-8513928.400423834 4719325.1200171085, -8513945.85531999 4719339.784554152)",,,,private,,no,
102597965,1727065894,0,192889395,Baltimore Boulevard,primary,False,True,52.515,"LINESTRING (-8516023.37758082 4720093.633341582, -8515977.447158916 4720043.979393454)",2,MD 435,,,,no,
102597965,7085887671,0,160669677,Annapolis Street,tertiary,False,True,25.331,"LINESTRING (-8516023.37758082 4720093.633341582, -8516032.583702708 4720103.357924656, -8516045.797326263 4720117.336134049)",,,,,,no,
102597965,1727065807,0,192889420,Taylor Avenue,primary,False,True,49.735,"LINESTRING (-8516023.37758082 4720093.633341582, -8516033.017848723 4720082.490899984, -8516065.300501052 4720045.196750105)",2,MD 435,,,,no,
102597968,8389550499,0,160669677,Annapolis Street,tertiary,False,False,44.114,"LINESTRING (-8516177.755450651 4720242.48206827, -8516136.856669735 4720203.0390195465)",,,,,,no,
102597968,7094900479,0,160669677,Annapolis Street,tertiary,False,True,45.551,"LINESTRING (-8516177.755450651 4720242.48206827, -8516220.914017232 4720282.226036212)",,,,,,no,
102597968,102587077,0,1303091350,Giddings Avenue,residential,False,False,117.347,"LINESTRING (-8516177.755450651 4720242.48206827, -8516279.846555658 4720131.027923409)",,,,,,no,
102597968,10031702909,0,1303091350,Giddings Avenue,residential,False,True,37.893,"LINESTRING (-8516177.755450651 4720242.48206827, -8516144.40413121 4720278.115571763)",,,,,,no,
3615881096,3615881099,0,534660291,Porter Road,residential,False,False,9.581,"LINESTRING (-8514289.48745612 4718806.275424524, -8514280.036431354 4718798.342095679)",,,,,,no,
3615881096,5184736572,0,534660291,Porter Road,residential,False,True,26.232,"LINESTRING (-8514289.48745612 4718806.275424524, -8514315.346973833 4718828.013350173)",,,,,,no,
10031891817,1304062166,0,1107988360,King George Street,residential,True,False,11.106000000000002,"LINESTRING (-8514049.62734931 4718498.884951118, -8514043.927791381 4718492.197672266, -8514041.2561236 4718487.371951295)",1,,,private,,no,
10031891819,10031891824,0,534660285,Brownson Road,residential,True,False,76.726,"LINESTRING (-8514017.645259602 4718505.987504792, -8513954.42692078 4718581.924997465)",,,,private,,no,
10031891824,7983788962,0,534660285,Brownson Road,residential,True,False,45.523,"LINESTRING (-8513954.42692078 4718581.924997465, -8513916.912252385 4718626.975115744)",,,,private,,no,
3615881115,3615881112,0,534660291,Porter Road,residential,False,True,9.472,"LINESTRING (-8514209.960811898 4718739.458087144, -8514219.300517175 4718747.3054498555)",,,,,,no,
3615881115,102557194,0,534660291,Porter Road,residential,False,False,50.661,"LINESTRING (-8514209.960811898 4718739.458087144, -8514175.295922466 4718710.331250192, -8514160.01175638 4718697.486255761)",,,,,,no,
102631015,102631017,0,11514883,Southgate Court,residential,False,False,54.201,"LINESTRING (-8515315.18524429 4717890.389272142, -8515282.55750154 4717952.089170703)",,,,,,no,
102631015,102607662,0,1303089562,Southgate Avenue,residential,False,False,189.329,"LINESTRING (-8515315.18524429 4717890.389272142, -8515526.213602986 4718012.4864180675)",,,,,,no,
102631015,102639736,0,1303089562,Southgate Avenue,residential,False,True,44.644,"LINESTRING (-8515315.18524429 4717890.389272142, -8515265.247320719 4717861.909218169)",,,,,,no,
102631017,102631015,0,11514883,Southgate Court,residential,False,True,54.201,"LINESTRING (-8515282.55750154 4717952.089170703, -8515315.18524429 4717890.389272142)",,,,,,no,
10032187116,102618080,0,11512872,College Avenue,secondary,False,False,56.521,"LINESTRING (-8514832.559591955 4719004.166731504, -8514878.968687668 4718948.088304875)",2,MD 450,25 mph,,,no,
10032187116,7300289220,0,11512872,College Avenue,secondary,False,True,72.491,"LINESTRING (-8514832.559591955 4719004.166731504, -8514773.048192179 4719076.098221582)",2,MD 450,25 mph,,,no,
3814033151,7611024585,0,11508366,Perry Circle,residential,False,False,214.82900000000004,"LINESTRING (-8515718.095009267 4720061.810102536, -8515714.66636895 4720049.350085661, -8515708.27663018 4720040.069531319, -8515699.504654305 4720033.954108949, -8515682.929182125 4720033.624706912, -8515668.157085698 4720039.324795845, -8515616.549369765 4720093.719273056, -8515577.498492396 4720134.064180458, -8515565.253348408 4720143.230244991, -8515553.464614334 4720146.953961076, -8515537.66837859 4720147.140146917, -8515522.172705472 4720141.311099544, -8515510.528686734 4720130.054029832, -8515509.549075216 4720128.235140606)",,,,,,no,
3814033151,7018809936,0,11508366,Perry Circle,residential,False,True,44.614000000000004,"LINESTRING (-8515718.095009267 4720061.810102536, -8515714.22109099 4720072.6087962175, -8515691.934928931 4720112.839044088)",,,,,,no,
3814033151,7018809966,0,750670158,,residential,False,True,20.389,"LINESTRING (-8515718.095009267 4720061.810102536, -8515730.807695117 4720071.763805183, -8515737.509128463 4720079.340083243)",,,,,,no,
102598422,5184562695,0,11518478,Parker Lane,residential,True,False,9.716,"LINESTRING (-8514631.104709469 4719249.191278798, -8514622.822539352 4719258.571354311)",,,,,,no,
102598425,1304061903,0,377851562,Maryland Avenue,residential,False,False,17.836,"LINESTRING (-8514534.368071968 4719114.319641036, -8514548.939793313 4719096.562200815)",,,,,,no,
102598425,5184562697,0,377851562,Maryland Avenue,residential,False,True,41.672,"LINESTRING (-8514534.368071968 4719114.319641036, -8514500.304307785 4719155.791977402)",,,,,,no,
102598428,102580423,0,534660291,Porter Road,residential,False,False,44.131,"LINESTRING (-8514416.402807573 4718988.400012797, -8514452.403530898 4718944.422310258)",,,,,,no,
102565667,102622188,0,11520090,Larch Road,residential,True,False,42.703,"LINESTRING (-8515603.858947815 4718447.047915681, -8515658.739456777 4718443.539617609)",,,,,,no,
102565667,102565669,0,11503764,Water Street,residential,False,False,97.30699999999999,"LINESTRING (-8515603.858947815 4718447.047915681, -8515600.296724109 4718393.721915977, -8515600.575022837 4718369.063747777, -8515603.79215612 4718321.967099541)",,,,,,no,
102565669,102593348,0,11509085,Shaw Street,residential,False,True,38.671,"LINESTRING (-8515603.79215612 4718321.967099541, -8515653.273669777 4718327.580309738)",,,,,,no,
102565669,102565667,0,11503764,Water Street,residential,False,True,97.30699999999999,"LINESTRING (-8515603.79215612 4718321.967099541, -8515600.575022837 4718369.063747777, -8515600.296724109 4718393.721915977, -8515603.858947815 4718447.047915681)",,,,,,no,
102565669,102572724,0,11509085,Shaw Street,residential,False,False,54.522,"LINESTRING (-8515603.79215612 4718321.967099541, -8515583.899363117 4718318.745232846, -8515572.12176099 4718316.49708647, -8515559.509262683 4718312.444696489, -8515537.089517238 4718301.791071192)",,,,,,no,
102631414,9898653893,0,799299908,State Circle,residential,True,False,5.563,"LINESTRING (-8514986.202753149 4718610.077717979, -8514981.015264878 4718605.137382428)",2,,20 mph,,roundabout,no,
102631416,639278285,0,509105505,Church Circle,secondary,True,False,24.201,"LINESTRING (-8515085.945016898 4718602.259101085, -8515092.301359825 4718612.053852874, -8515100.10485613 4718618.240016773, -8515107.808164893 4718623.853390986)",,MD 450,,,roundabout,no,
11419846902,102585916,0,11516103,Juniper Street,residential,False,False,24.111,"LINESTRING (-8515663.092048867 4719783.339539866, -8515642.008137312 4719806.139351917)",,,,,,no,
11419846902,102637302,0,11516103,Juniper Street,residential,False,True,44.281,"LINESTRING (-8515663.092048867 4719783.339539866, -8515666.364841895 4719779.802136435, -8515701.808967765 4719741.4636367345)",,,,,,no,
102566153,473363995,0,50319297,Compromise Street,secondary,False,False,108.242,"LINESTRING (-8514350.145446654 4717940.662704912, -8514366.27564087 4718079.112817336)",,,,,,no,
102566156,102566153,0,11503849,Duke of Gloucester Street,secondary,True,False,162.719,"LINESTRING (-8514512.34907669 4718073.313596913, -8514362.034368271 4717950.385223234, -8514350.145446654 4717940.662704912)",2,,25 mph,,,no,
102566156,102576071,0,11505478,Saint Mary's Street,residential,False,False,121.052,"LINESTRING (-8514512.34907669 4718073.313596913, -8514473.153483981 4718123.086767042, -8514394.394944243 4718171.657368815)",,,,,,no,
102566159,3618163247,0,11504428,Green Street,residential,True,False,153.093,"LINESTRING (-8514721.206705315 4718242.179661987, -8514597.141132826 4718395.39729892)",,,,,,no,
102566159,6799429600,0,1075128736,Duke of Gloucester Street,secondary,True,False,24.801,"LINESTRING (-8514721.206705315 4718242.179661987, -8514696.660757596 4718221.746045561)",2,,25 mph,,,no,
102566160,7036618076,0,1075128735,Duke of Gloucester Street,secondary,True,False,54.926,"LINESTRING (-8514786.718225647 4718295.60510035, -8514731.904508382 4718250.900117694)",2,,25 mph,,,no,
102566161,12112044787,0,11507408,Conduit Street,residential,True,False,7.078,"LINESTRING (-8514869.606718492 4718363.565070362, -8514875.406463962 4718356.534213739)",,,,,,no,
102566161,12112044797,0,402077770,Conduit Street,residential,False,False,7.142,"LINESTRING (-8514869.606718492 4718363.565070362, -8514867.257877236 4718372.457464232)",,,,,,no,
102566161,12112044800,0,1075128734,Duke of Gloucester Street,secondary,True,False,3.733,"LINESTRING (-8514869.606718492 4718363.565070362, -8514865.844119702 4718360.572301876)",2,,25 mph,,,no,
102566164,12112044799,0,1075128734,Duke of Gloucester Street,secondary,True,False,81.364,"LINESTRING (-8514958.27269291 4718437.869064924, -8514877.96681225 4718370.567292902)",2,,25 mph,,,no,
102566166,7308538338,0,114751046,Church Circle,secondary,True,False,21.357,"LINESTRING (-8515118.138613638 4718543.777183501, -8515109.856443522 4718548.044461868, -8515103.867454918 4718551.882149987, -8515097.878466312 4718557.1374939075, -8515095.529625056 4718559.170897463)",,MD 450,,,roundabout,no,
102566166,7308468739,0,1075128734,Duke of Gloucester Street,secondary,True,False,23.253,"LINESTRING (-8515118.138613638 4718543.777183501, -8515101.518613663 4718544.808203612, -8515096.230937848 4718544.178135755, -8515092.446075162 4718544.221094925, -8515088.58328883 4718542.617286)",2,,25 mph,,,no,
3814033864,102589750,0,11508370,Perry Circle,residential,True,False,29.078,"LINESTRING (-8515657.00287272 4720204.671735295, -8515661.633763537 4720167.5060340725)",,,,,,no,
3814033864,3814033869,0,377989349,Perry Circle,residential,False,True,28.039,"LINESTRING (-8515657.00287272 4720204.671735295, -8515652.950843254 4720197.453415031, -8515648.7652304 4720190.278066053, -8515641.006261893 4720185.508824932, -8515631.321466194 4720181.656196354)",,,,,,no,
3814033869,7018809968,0,750670159,,residential,False,False,28.356,"LINESTRING (-8515631.321466194 4720181.656196354, -8515614.734862067 4720149.11658143)",,,,,,no,
3814033869,3623992290,0,11508370,Perry Circle,residential,True,False,80.027,"LINESTRING (-8515631.321466194 4720181.656196354, -8515623.05042803 4720185.523146974, -8515593.216804495 4720199.931131526, -8515584.901238533 4720207.006232828, -8515582.095987365 4720217.361096472, -8515583.442953205 4720230.623357749, -8515587.083100554 4720241.737317925, -8515595.955263969 4720252.751035328)",,,,,,no,
3814033869,3814033864,0,377989349,Perry Circle,residential,False,False,28.039,"LINESTRING (-8515631.321466194 4720181.656196354, -8515641.006261893 4720185.508824932, -8515648.7652304 4720190.278066053, -8515652.950843254 4720197.453415031, -8515657.00287272 4720204.671735295)",,,,,,no,
4836067814,102614135,0,43931120,King George Street,secondary,False,True,9.274,"LINESTRING (-8514776.198533768 4719092.495178559, -8514766.769772897 4719085.1630862225)",2,MD 450,25 mph,,,no,
4836067814,102562636,0,43931120,King George Street,secondary,False,False,80.184,"LINESTRING (-8514776.198533768 4719092.495178559, -8514817.64278019 4719127.494536136, -8514855.23537223 4719158.956827717)",2,MD 450,25 mph,,,no,
4836067817,503729146,0,41226282,College Avenue,residential,False,False,105.564,"LINESTRING (-8514762.895854618 4719090.461668045, -8514675.498922395 4719194.600843603)",,,,,,no,
4836067817,102614135,0,41226282,College Avenue,residential,False,True,5.097,"LINESTRING (-8514762.895854618 4719090.461668045, -8514766.769772897 4719085.1630862225)",,,,,,no,
4836067819,102614135,0,633517746,King George Street,tertiary,False,False,4.376,"LINESTRING (-8514762.62868784 4719081.339516736, -8514766.769772897 4719085.1630862225)",2,,25 mph,,,no,
4836067819,102614133,0,633517746,King George Street,tertiary,False,True,119.67,"LINESTRING (-8514762.62868784 4719081.339516736, -8514649.639404682 4718986.409484204, -8514644.630027598 4718982.19930271)",2,,25 mph,,,no,
7018809936,102589750,0,11508366,Perry Circle,residential,False,True,48.527,"LINESTRING (-8515691.934928931 4720112.839044088, -8515661.633763537 4720167.5060340725)",,,,,,no,
7018809936,3814033151,0,11508366,Perry Circle,residential,False,False,44.614000000000004,"LINESTRING (-8515691.934928931 4720112.839044088, -8515714.22109099 4720072.6087962175, -8515718.095009267 4720061.810102536)",,,,,,no,
7018809936,7018809968,0,750670157,,residential,False,False,84.047,"LINESTRING (-8515691.934928931 4720112.839044088, -8515658.617005337 4720094.893669938, -8515629.31771536 4720137.30094605, -8515617.183890864 4720147.985144233, -8515614.734862067 4720149.11658143)",,,,,,no,
7018809956,3623992290,0,750670157,,residential,False,False,34.401,"LINESTRING (-8515576.71925596 4720292.666909851, -8515595.955263969 4720252.751035328)",,,,,,no,
7018809956,8579666137,0,750670157,,residential,False,True,117.37,"LINESTRING (-8515576.71925596 4720292.666909851, -8515567.657849409 4720288.943140241, -8515561.179055044 4720276.482844186, -8515552.28462773 4720255.44359745, -8515545.004333032 4720246.062599536, -8515530.432611687 4720244.444199246, -8515489.489302974 4720240.233495282, -8515483.344467083 4720238.615095923, -8515481.07354947 4720232.470909563, -8515482.765605731 4720208.638949215)",,,,,,no,
7018809956,7018809966,0,750670158,,residential,False,False,241.36299999999997,"LINESTRING (-8515576.71925596 4720292.666909851, -8515592.726998737 4720301.919051034, -8515653.607628252 4720280.650596679, -8515697.601091012 4720229.090892546, -8515700.51766167 4720184.219841231, -8515705.760809688 4720163.538836248, -8515714.499389714 4720148.973361525, -8515732.265980445 4720114.586320841, -8515741.004560472 4720097.400005201, -8515741.293991148 4720088.076441157, -8515737.509128463 4720079.340083243)",,,,,,no,
7018809966,3814033151,0,750670158,,residential,False,False,20.389,"LINESTRING (-8515737.509128463 4720079.340083243, -8515730.807695117 4720071.763805183, -8515718.095009267 4720061.810102536)",,,,,,no,
7018809966,7018809956,0,750670158,,residential,False,True,241.36299999999997,"LINESTRING (-8515737.509128463 4720079.340083243, -8515741.293991148 4720088.076441157, -8515741.004560472 4720097.400005201, -8515732.265980445 4720114.586320841, -8515714.499389714 4720148.973361525, -8515705.760809688 4720163.538836248, -8515700.51766167 4720184.219841231, -8515697.601091012 4720229.090892546, -8515653.607628252 4720280.650596679, -8515592.726998737 4720301.919051034, -8515576.71925596 4720292.666909851)",,,,,,no,
7018809968,3814033869,0,750670159,,residential,False,True,28.356,"LINESTRING (-8515614.734862067 4720149.11658143, -8515631.321466194 4720181.656196354)",,,,,,no,
7018809968,8579666137,0,750670157,,residential,False,False,128.40500000000003,"LINESTRING (-8515614.734862067 4720149.11658143, -8515578.66734705 4720165.787392225, -8515561.83584004 4720173.879333466, -8515543.379068468 4720176.786705081, -8515518.298787192 4720176.958569439, -8515488.999497214 4720175.984671447, -8515486.416885028 4720179.221450426, -8515484.46879394 4720186.010096416, -8515483.667293604 4720196.049853354, -8515482.765605731 4720208.638949215)",,,,,,no,
7018809968,7018809936,0,750670157,,residential,False,True,84.047,"LINESTRING (-8515614.734862067 4720149.11658143, -8515617.183890864 4720147.985144233, -8515629.31771536 4720137.30094605, -8515658.617005337 4720094.893669938, -8515691.934928931 4720112.839044088)",,,,,,no,
102599278,9630733079,0,11510018,Jefferson Place,residential,False,False,7.278,"LINESTRING (-8516170.28591282 4718329.828458574, -8516173.202483479 4718338.735142292)",,,,,,no,
102599278,102562052,0,1191539892,West Street,primary,False,True,50.464,"LINESTRING (-8516170.28591282 4718329.828458574, -8516109.973012708 4718354.028308789)",2,MD 450,25 mph,,,no,
102599278,764814696,0,1191539892,West Street,primary,False,False,25.972,"LINESTRING (-8516170.28591282 4718329.828458574, -8516192.093401065 4718321.737988987, -8516201.722537018 4718318.415886531)",2,MD 450,25 mph,,,no,
102599281,7755720282,0,11510018,Jefferson Place,residential,False,True,134.551,"LINESTRING (-8516253.975905998 4718544.378611887, -8516190.056254383 4718383.325956219)",,,,,,no,
102599281,102562054,0,11511245,Hill Street,residential,False,True,48.383,"LINESTRING (-8516253.975905998 4718544.378611887, -8516196.04524299 4718567.318835522)",,,,,,no,
102599281,102599283,0,1303087543,Jefferson Place,residential,False,False,56.423,"LINESTRING (-8516253.975905998 4718544.378611887, -8516269.493843013 4718583.729289518, -8516280.124854384 4718612.16841143)",,,,,,no,
102599283,102599281,0,1303087543,Jefferson Place,residential,False,True,56.423,"LINESTRING (-8516280.124854384 4718612.16841143, -8516269.493843013 4718583.729289518, -8516253.975905998 4718544.378611887)",,,,,,no,
9630649045,7936292744,0,1303089560,Franklin Street,residential,False,False,14.814,"LINESTRING (-8515251.443703862 4718462.126451421, -8515238.708754115 4718476.33151225)",,,,,,no,
9630649045,9630649056,0,1303089560,Franklin Street,residential,False,True,25.746,"LINESTRING (-8515251.443703862 4718462.126451421, -8515273.496094989 4718437.367879865)",,,,,,no,
9630649056,9630649045,0,1303089560,Franklin Street,residential,False,False,25.746,"LINESTRING (-8515273.496094989 4718437.367879865, -8515251.443703862 4718462.126451421)",,,,,,no,
9630649056,9630596038,0,1303089560,Franklin Street,residential,False,True,21.663,"LINESTRING (-8515273.496094989 4718437.367879865, -8515292.175505543 4718416.647479228)",,,,,,no,
7036242950,102618080,0,294005889,Prince George Street,residential,True,False,80.773,"LINESTRING (-8514798.696202856 4718881.92876216, -8514878.968687668 4718948.088304875)",,,,,,no,
